session_test_id,code_anonyme,age,genre,musicien,musicien_longueur,musicien_debut,musicien_diplome,deficience,info_methode,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,Entrainement,AEN_2,21,20989,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,Entrainement,AEN_4,83,20989,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,P_P2,AA7P_1C_DN,100,6272,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,P_P2,AC3P_1C_DN,35,6272,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,P_P2,AR1P_1C_DN,93,6272,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,P_P2,reference,25,6272,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,P_P3,AR1P_1C_DN,97,8177,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,P_P3,AA7P_1C_DN,96,8177,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,P_P3,reference,10,8177,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,P_P3,AI2P_3C_DN,84,8177,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,P_P1,AA7P_1C_DN,80,6036,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,P_P1,reference,33,6036,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,P_P1,AC3P_1C_DN,74,6036,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,P_P1,AI2P_3C_DN,10,6036,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,G_P1,AC3G_5C_DN,87,8637,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,G_P1,AC3G_3C_DN,100,8637,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,G_P1,AA7G_1C_DN,91,8637,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,G_P1,AC3G_4C_DN,96,8637,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,G_P1,AC3G_2C_DN,71,8637,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,G_P1,reference,100,8637,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,S_P1,AA7S_1C_DN,100,6563,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,S_P1,reference,0,6563,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,S_P1,AI2S_3C_DN,0,6563,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,S_P1,AC3S_1C_DN,7,6563,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,S_P3,AA7S_1C_DN,92,7395,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,S_P3,reference,1,7395,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,S_P3,AR1S_1C_DN,68,7395,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,S_P3,AI2S_3C_DN,0,7395,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,S_P2,reference,98,6922,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,S_P2,AR1S_1C_DN,82,6922,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,S_P2,AA7S_1C_DN,32,6922,
test_clarinette_casque,fezfz,3,homme,oui,f,f,oui,oui,f,1db7e82d-142e-4f36-8525-b6c78e291a1d,S_P2,AC3S_1C_DN,76,6922,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,Entrainement,AEN_5,50,2152,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,Entrainement,reference,50,2152,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,Entrainement,AEN_4,50,2152,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,Entrainement,AEN_3,50,2152,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,Entrainement,AEN_2,50,2152,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,P_P3,reference,50,1482,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,P_P3,AR1P_1C_DN,50,1482,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,P_P3,AI2P_3C_DN,50,1482,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,P_P3,AA7P_1C_DN,50,1482,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,P_P2,AA7P_1C_DN,50,926,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,P_P2,AR1P_1C_DN,50,926,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,P_P2,AC3P_1C_DN,50,926,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,P_P2,reference,50,926,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,P_P1,AI2P_3C_DN,50,1293,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,P_P1,reference,50,1293,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,P_P1,AC3P_1C_DN,50,1293,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,P_P1,AA7P_1C_DN,50,1293,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,G_P1,reference,50,2595,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,G_P1,AC3G_2C_DN,50,2595,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,G_P1,AC3G_5C_DN,50,2595,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,G_P1,AC3G_3C_DN,50,2595,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,G_P1,AC3G_4C_DN,50,2595,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,G_P1,AA7G_1C_DN,50,2595,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,S_P2,AC3S_1C_DN,50,730,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,S_P2,AA7S_1C_DN,50,730,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,S_P2,AR1S_1C_DN,50,730,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,S_P2,reference,50,730,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,S_P1,AI2S_3C_DN,50,914,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,S_P1,AC3S_1C_DN,50,914,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,S_P1,AA7S_1C_DN,50,914,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,S_P1,reference,50,914,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,S_P3,AI2S_3C_DN,50,739,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,S_P3,AA7S_1C_DN,50,739,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,S_P3,reference,50,739,
test_clarinette_casque,TV,fez,homme,oui,fez,fez,non,oui,fez,ad098e52-bb3a-424c-85b0-957dfb3d357a,S_P3,AR1S_1C_DN,50,739,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,Entrainement,AEN_5,50,190134,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,Entrainement,AEN_3,50,190134,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,Entrainement,AEN_4,50,190134,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,Entrainement,reference,50,190134,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,Entrainement,AEN_2,50,190134,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,P_P2,AC3P_1C_DN,50,70040,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,P_P2,AR1P_1C_DN,50,70040,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,P_P2,AA7P_1C_DN,50,70040,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,P_P2,reference,50,70040,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,P_P1,AI2P_3C_DN,50,147,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,P_P1,AC3P_1C_DN,50,147,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,P_P1,reference,50,147,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,P_P1,AA7P_1C_DN,50,147,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,P_P3,reference,50,129,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,P_P3,AI2P_3C_DN,50,129,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,P_P3,AA7P_1C_DN,50,129,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,P_P3,AR1P_1C_DN,50,129,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,G_P1,AC3G_2C_DN,50,288,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,G_P1,AA7G_1C_DN,50,288,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,G_P1,AC3G_5C_DN,50,288,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,G_P1,reference,50,288,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,G_P1,AC3G_3C_DN,50,288,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,G_P1,AC3G_4C_DN,50,288,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,S_P2,AA7S_1C_DN,50,121,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,S_P2,AC3S_1C_DN,50,121,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,S_P2,reference,50,121,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,S_P2,AR1S_1C_DN,50,121,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,S_P3,AA7S_1C_DN,50,135,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,S_P3,AR1S_1C_DN,50,135,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,S_P3,AI2S_3C_DN,50,135,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,S_P3,reference,50,135,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,S_P1,AA7S_1C_DN,50,172,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,S_P1,AC3S_1C_DN,50,172,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,S_P1,AI2S_3C_DN,50,172,
test_clarinette_casque,"caca boudin",ds,femme,oui,sdf,sdf,oui,oui,fsd,1927adbc-dd2b-4df4-8ddd-6b734498a716,S_P1,reference,50,172,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,Entrainement,AEN_4,23,55442,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,Entrainement,AEN_3,53,55442,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,Entrainement,AEN_2,55,55442,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,Entrainement,reference,97,55442,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,Entrainement,AEN_5,1,55442,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,P_P2,reference,100,74171,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,P_P2,AR1P_1C_DN,38,74171,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,P_P2,AC3P_1C_DN,63,74171,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,P_P2,AA7P_1C_DN,0,74171,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,P_P1,AA7P_1C_DN,2,68209,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,P_P1,AC3P_1C_DN,61,68209,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,P_P1,AI2P_3C_DN,37,68209,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,P_P1,reference,95,68209,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,P_P3,reference,87,29136,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,P_P3,AI2P_3C_DN,59,29136,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,P_P3,AR1P_1C_DN,33,29136,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,P_P3,AA7P_1C_DN,0,29136,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,G_P1,AC3G_3C_DN,69,49397,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,G_P1,reference,100,49397,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,G_P1,AC3G_4C_DN,66,49397,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,G_P1,AC3G_2C_DN,52,49397,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,G_P1,AC3G_5C_DN,35,49397,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,G_P1,AA7G_1C_DN,5,49397,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,S_P2,AR1S_1C_DN,37,30629,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,S_P2,AC3S_1C_DN,61,30629,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,S_P2,AA7S_1C_DN,3,30629,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,S_P2,reference,100,30629,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,S_P3,AA7S_1C_DN,0,57420,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,S_P3,AI2S_3C_DN,65,57420,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,S_P3,reference,99,57420,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,S_P3,AR1S_1C_DN,29,57420,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,S_P1,AC3S_1C_DN,100,32319,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,S_P1,AI2S_3C_DN,33,32319,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,S_P1,AA7S_1C_DN,13,32319,
test_clarinette_casque,lino,23,homme,oui,13,6,non,non,"le son",157ae033-0b3b-4b8d-b6b2-af88826c7443,S_P1,reference,66,32319,
test_clarinette_casque,Julien,23,autre,non,,,non,non,"Le ressenti",05cdc3ad-e83c-4481-a812-0cd7916de3b1,Entrainement,AEN_2,38,114681,
test_clarinette_casque,Julien,23,autre,non,,,non,non,"Le ressenti",05cdc3ad-e83c-4481-a812-0cd7916de3b1,Entrainement,AEN_3,64,114681,
test_clarinette_casque,Julien,23,autre,non,,,non,non,"Le ressenti",05cdc3ad-e83c-4481-a812-0cd7916de3b1,Entrainement,AEN_5,1,114681,
test_clarinette_casque,Julien,23,autre,non,,,non,non,"Le ressenti",05cdc3ad-e83c-4481-a812-0cd7916de3b1,Entrainement,AEN_4,58,114681,
test_clarinette_casque,Julien,23,autre,non,,,non,non,"Le ressenti",05cdc3ad-e83c-4481-a812-0cd7916de3b1,Entrainement,reference,100,114681,
test_clarinette_casque,Julien,23,autre,non,,,non,non,"Le ressenti",05cdc3ad-e83c-4481-a812-0cd7916de3b1,P_P1,AA7P_1C_DN,31,88823,
test_clarinette_casque,Julien,23,autre,non,,,non,non,"Le ressenti",05cdc3ad-e83c-4481-a812-0cd7916de3b1,P_P1,reference,81,88823,
test_clarinette_casque,Julien,23,autre,non,,,non,non,"Le ressenti",05cdc3ad-e83c-4481-a812-0cd7916de3b1,P_P1,AI2P_3C_DN,52,88823,
test_clarinette_casque,Julien,23,autre,non,,,non,non,"Le ressenti",05cdc3ad-e83c-4481-a812-0cd7916de3b1,P_P1,AC3P_1C_DN,73,88823,
test_clarinette_casque,Julien,23,autre,non,,,non,non,"Le ressenti",05cdc3ad-e83c-4481-a812-0cd7916de3b1,P_P2,reference,38,52081,
test_clarinette_casque,Julien,23,autre,non,,,non,non,"Le ressenti",05cdc3ad-e83c-4481-a812-0cd7916de3b1,P_P2,AA7P_1C_DN,13,52081,
